time,waist_pos,shoulder_pos,elbow_pos,forearm_roll_pos,wrist_angle_pos,wrist_rotate_pos
1.782207022091102362e+09,5.368933081626892090e-02,4.555923044681549072e-01,-1.012427359819412231e-01,3.067961661145091057e-03,2.147573232650756836e-01,5.368933081626892090e-02
1.782207022101206779e+09,5.522330850362777710e-02,4.540583193302154541e-01,-1.043106988072395325e-01,3.067961661145091057e-03,2.070874124765396118e-01,5.368933081626892090e-02
1.782207022111352205e+09,5.675728991627693176e-02,4.555923044681549072e-01,-1.089126393198966980e-01,3.067961661145091057e-03,2.009514868259429932e-01,5.368933081626892090e-02
1.782207022121121883e+09,5.675728991627693176e-02,4.555923044681549072e-01,-1.135145798325538635e-01,3.067961661145091057e-03,1.963495463132858276e-01,5.522330850362777710e-02
1.782207022131288767e+09,5.675728991627693176e-02,4.555923044681549072e-01,-1.196505054831504822e-01,3.067961661145091057e-03,1.886796355247497559e-01,5.522330850362777710e-02
1.782207022141214371e+09,5.675728991627693176e-02,4.555923044681549072e-01,-1.227184683084487915e-01,3.067961661145091057e-03,1.810097396373748779e-01,5.522330850362777710e-02
1.782207022151180983e+09,5.675728991627693176e-02,4.555923044681549072e-01,-1.273204088211059570e-01,3.067961661145091057e-03,1.702718734741210938e-01,5.675728991627693176e-02
1.782207022161355019e+09,5.675728991627693176e-02,4.571262896060943604e-01,-1.303883641958236694e-01,3.067961661145091057e-03,1.626019626855850220e-01,5.522330850362777710e-02
1.782207022171267033e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.334563344717025757e-01,3.067961661145091057e-03,1.533980816602706909e-01,5.675728991627693176e-02
1.782207022181408405e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.349903196096420288e-01,3.067961661145091057e-03,1.441942006349563599e-01,5.675728991627693176e-02
1.782207022191388845e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.380582749843597412e-01,3.067961661145091057e-03,1.349903196096420288e-01,5.675728991627693176e-02
1.782207022201143265e+09,5.829127132892608643e-02,4.555923044681549072e-01,-1.380582749843597412e-01,3.067961661145091057e-03,1.242524459958076477e-01,5.675728991627693176e-02
1.782207022211229801e+09,5.829127132892608643e-02,4.555923044681549072e-01,-1.395922601222991943e-01,3.067961661145091057e-03,1.119806021451950073e-01,5.675728991627693176e-02
1.782207022221133232e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.411262303590774536e-01,1.533980830572545528e-03,1.012427359819412231e-01,5.675728991627693176e-02
1.782207022231192112e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.441942006349563599e-01,3.067961661145091057e-03,8.897088468074798584e-02,5.675728991627693176e-02
1.782207022241290808e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.441942006349563599e-01,3.067961661145091057e-03,7.669904083013534546e-02,5.675728991627693176e-02
1.782207022251279116e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.441942006349563599e-01,1.533980830572545528e-03,6.442719697952270508e-02,5.829127132892608643e-02
1.782207022261236429e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.457281857728958130e-01,3.067961661145091057e-03,5.215534940361976624e-02,5.829127132892608643e-02
1.782207022271130085e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.457281857728958130e-01,3.067961661145091057e-03,3.988350182771682739e-02,5.829127132892608643e-02
1.782207022281457663e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.457281857728958130e-01,3.067961661145091057e-03,2.607767470180988312e-02,5.829127132892608643e-02
1.782207022291646719e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.457281857728958130e-01,3.067961661145091057e-03,1.227184664458036423e-02,5.982525274157524109e-02
1.782207022301216602e+09,5.829127132892608643e-02,4.571262896060943604e-01,-1.457281857728958130e-01,3.067961661145091057e-03,-3.067961661145091057e-03,5.982525274157524109e-02
1.782207022311220884e+09,5.829127132892608643e-02,4.586602747440338135e-01,-1.457281857728958130e-01,3.067961661145091057e-03,-1.840776950120925903e-02,5.982525274157524109e-02
1.782207022321465254e+09,5.829127132892608643e-02,4.586602747440338135e-01,-1.472621560096740723e-01,1.533980830572545528e-03,-3.374757990241050720e-02,5.982525274157524109e-02
1.782207022331307411e+09,5.829127132892608643e-02,4.586602747440338135e-01,-1.457281857728958130e-01,3.067961661145091057e-03,-5.062136799097061157e-02,5.982525274157524109e-02
1.782207022341317177e+09,5.982525274157524109e-02,4.586602747440338135e-01,-1.457281857728958130e-01,3.067961661145091057e-03,-6.749515980482101440e-02,5.982525274157524109e-02
1.782207022351192474e+09,5.982525274157524109e-02,4.601942598819732666e-01,-1.472621560096740723e-01,3.067961661145091057e-03,-8.283496648073196411e-02,5.982525274157524109e-02
1.782207022361392975e+09,5.982525274157524109e-02,4.632622003555297852e-01,-1.472621560096740723e-01,3.067961661145091057e-03,-9.817477315664291382e-02,5.982525274157524109e-02
1.782207022371366978e+09,6.135923415422439575e-02,4.663301706314086914e-01,-1.487961411476135254e-01,3.067961661145091057e-03,-1.135145798325538635e-01,5.982525274157524109e-02
1.782207022381182432e+09,6.135923415422439575e-02,4.724660813808441162e-01,-1.518640965223312378e-01,3.067961661145091057e-03,-1.273204088211059570e-01,5.982525274157524109e-02
1.782207022391324759e+09,6.135923415422439575e-02,4.755340516567230225e-01,-1.564660519361495972e-01,3.067961661145091057e-03,-1.411262303590774536e-01,5.982525274157524109e-02
1.782207022401282072e+09,6.289321184158325195e-02,4.801360070705413818e-01,-1.610679924488067627e-01,3.067961661145091057e-03,-1.533980816602706909e-01,6.135923415422439575e-02
1.782207022411304712e+09,6.289321184158325195e-02,4.832039475440979004e-01,-1.656699329614639282e-01,3.067961661145091057e-03,-1.656699329614639282e-01,6.135923415422439575e-02
1.782207022421900272e+09,6.442719697952270508e-02,4.878059029579162598e-01,-1.718058586120605469e-01,3.067961661145091057e-03,-1.779417693614959717e-01,6.135923415422439575e-02
1.782207022431229353e+09,6.596117466688156128e-02,4.954757988452911377e-01,-1.779417693614959717e-01,3.067961661145091057e-03,-1.886796355247497559e-01,6.135923415422439575e-02
1.782207022441210270e+09,6.596117466688156128e-02,5.031456947326660156e-01,-1.825437247753143311e-01,3.067961661145091057e-03,-1.994175016880035400e-01,6.135923415422439575e-02
1.782207022451267242e+09,6.749515980482101440e-02,5.123496055603027344e-01,-1.902136206626892090e-01,3.067961661145091057e-03,-2.086213976144790649e-01,6.135923415422439575e-02
1.782207022461260080e+09,6.902913749217987061e-02,5.200195312500000000e-01,-1.978835314512252808e-01,3.067961661145091057e-03,-2.178252786397933960e-01,6.135923415422439575e-02
1.782207022471126556e+09,6.902913749217987061e-02,5.276893973350524902e-01,-2.070874124765396118e-01,3.067961661145091057e-03,-2.270291596651077271e-01,6.135923415422439575e-02
1.782207022481242418e+09,7.056311517953872681e-02,5.353593230247497559e-01,-2.147573232650756836e-01,3.067961661145091057e-03,-2.346990704536437988e-01,6.135923415422439575e-02
1.782207022491244316e+09,7.209710031747817993e-02,5.445631742477416992e-01,-2.224272191524505615e-01,3.067961661145091057e-03,-2.469709068536758423e-01,6.135923415422439575e-02
1.782207022501204729e+09,7.209710031747817993e-02,5.568350553512573242e-01,-2.300971299409866333e-01,3.067961661145091057e-03,-2.577087879180908203e-01,6.135923415422439575e-02
1.782207022511348724e+09,7.516506314277648926e-02,5.691068768501281738e-01,-2.362330406904220581e-01,3.067961661145091057e-03,-2.684466540813446045e-01,6.135923415422439575e-02
1.782207022521177053e+09,7.516506314277648926e-02,5.783107876777648926e-01,-2.423689663410186768e-01,3.067961661145091057e-03,-2.807185053825378418e-01,6.289321184158325195e-02
1.782207022531177521e+09,7.669904083013534546e-02,5.859806537628173828e-01,-2.469709068536758423e-01,3.067961661145091057e-03,-2.929903268814086914e-01,6.289321184158325195e-02
1.782207022541188955e+09,7.669904083013534546e-02,5.921165943145751953e-01,-2.515728473663330078e-01,3.067961661145091057e-03,-3.052621781826019287e-01,6.289321184158325195e-02
1.782207022551284552e+09,7.669904083013534546e-02,5.997865200042724609e-01,-2.546408176422119141e-01,1.533980830572545528e-03,-3.190680146217346191e-01,6.289321184158325195e-02
1.782207022561239004e+09,7.669904083013534546e-02,6.074563860893249512e-01,-2.577087879180908203e-01,3.067961661145091057e-03,-3.328738510608673096e-01,6.289321184158325195e-02
1.782207022571362972e+09,7.669904083013534546e-02,6.166602969169616699e-01,-2.577087879180908203e-01,3.067961661145091057e-03,-3.482136428356170654e-01,6.289321184158325195e-02
1.782207022581167221e+09,7.516506314277648926e-02,6.243302226066589355e-01,-2.577087879180908203e-01,3.067961661145091057e-03,-3.620194792747497559e-01,6.289321184158325195e-02
1.782207022591264725e+09,7.209710031747817993e-02,6.289321184158325195e-01,-2.561748027801513672e-01,3.067961661145091057e-03,-3.758253157138824463e-01,6.289321184158325195e-02
1.782207022601185560e+09,7.209710031747817993e-02,6.320000886917114258e-01,-2.546408176422119141e-01,3.067961661145091057e-03,-3.896311223506927490e-01,6.442719697952270508e-02
1.782207022611247540e+09,7.056311517953872681e-02,6.350680589675903320e-01,-2.531068325042724609e-01,3.067961661145091057e-03,-4.034369587898254395e-01,6.442719697952270508e-02
1.782207022621240854e+09,6.902913749217987061e-02,6.396700143814086914e-01,-2.485048919916152954e-01,3.067961661145091057e-03,-4.157088100910186768e-01,6.442719697952270508e-02
1.782207022631182671e+09,6.749515980482101440e-02,6.473399400711059570e-01,-2.454369366168975830e-01,3.067961661145091057e-03,-4.279806613922119141e-01,6.442719697952270508e-02
1.782207022641547680e+09,6.749515980482101440e-02,6.534758210182189941e-01,-2.423689663410186768e-01,3.067961661145091057e-03,-4.402525126934051514e-01,6.596117466688156128e-02
1.782207022651185751e+09,6.442719697952270508e-02,6.580777764320373535e-01,-2.377670258283615112e-01,3.067961661145091057e-03,-4.494563937187194824e-01,6.596117466688156128e-02
1.782207022661211252e+09,6.289321184158325195e-02,6.596117615699768066e-01,-2.331650853157043457e-01,3.067961661145091057e-03,-4.617282152175903320e-01,6.596117466688156128e-02
1.782207022671587944e+09,5.982525274157524109e-02,6.611457467079162598e-01,-2.300971299409866333e-01,3.067961661145091057e-03,-4.740000665187835693e-01,6.749515980482101440e-02
1.782207022681217909e+09,5.829127132892608643e-02,6.626797318458557129e-01,-2.239612042903900146e-01,3.067961661145091057e-03,-4.862719178199768066e-01,6.749515980482101440e-02
1.782207022691324949e+09,5.675728991627693176e-02,6.657477021217346191e-01,-2.193592637777328491e-01,3.067961661145091057e-03,-4.954757988452911377e-01,6.902913749217987061e-02
1.782207022701185465e+09,5.522330850362777710e-02,6.672816872596740723e-01,-2.132233381271362305e-01,3.067961661145091057e-03,-5.062136650085449219e-01,6.749515980482101440e-02
1.782207022711141109e+09,5.368933081626892090e-02,6.688156127929687500e-01,-2.070874124765396118e-01,3.067961661145091057e-03,-5.154175758361816406e-01,6.902913749217987061e-02
1.782207022721526861e+09,5.062136799097061157e-02,6.688156127929687500e-01,-1.994175016880035400e-01,3.067961661145091057e-03,-5.246214270591735840e-01,6.902913749217987061e-02
1.782207022731480598e+09,4.908738657832145691e-02,6.688156127929687500e-01,-1.917476058006286621e-01,3.067961661145091057e-03,-5.322913527488708496e-01,6.902913749217987061e-02
1.782207022741349936e+09,4.755340516567230225e-02,6.688156127929687500e-01,-1.825437247753143311e-01,3.067961661145091057e-03,-5.399612784385681152e-01,6.902913749217987061e-02
1.782207022751184702e+09,4.601942375302314758e-02,6.688156127929687500e-01,-1.733398288488388062e-01,3.067961661145091057e-03,-5.460971593856811523e-01,6.902913749217987061e-02
1.782207022761219025e+09,4.295146465301513672e-02,6.688156127929687500e-01,-1.641359478235244751e-01,3.067961661145091057e-03,-5.553010702133178711e-01,7.056311517953872681e-02
1.782207022771687746e+09,4.141748324036598206e-02,6.688156127929687500e-01,-1.549320667982101440e-01,3.067961661145091057e-03,-5.599030256271362305e-01,7.209710031747817993e-02
1.782207022781126738e+09,3.834952041506767273e-02,6.688156127929687500e-01,-1.457281857728958130e-01,3.067961661145091057e-03,-5.675728917121887207e-01,7.209710031747817993e-02
1.782207022791247129e+09,3.528155758976936340e-02,6.688156127929687500e-01,-1.380582749843597412e-01,3.067961661145091057e-03,-5.752428174018859863e-01,7.363107800483703613e-02
1.782207022801515341e+09,3.221359848976135254e-02,6.688156127929687500e-01,-1.288543939590454102e-01,3.067961661145091057e-03,-5.798447728157043457e-01,7.363107800483703613e-02
1.782207022811183453e+09,2.914563566446304321e-02,6.688156127929687500e-01,-1.227184683084487915e-01,3.067961661145091057e-03,-5.859806537628173828e-01,7.363107800483703613e-02
1.782207022821655750e+09,2.607767470180988312e-02,6.688156127929687500e-01,-1.150485649704933167e-01,3.067961661145091057e-03,-5.921165943145751953e-01,7.363107800483703613e-02
1.782207022831241846e+09,2.147573232650756836e-02,6.703495979309082031e-01,-1.089126393198966980e-01,3.067961661145091057e-03,-5.967185497283935547e-01,7.516506314277648926e-02
1.782207022841235161e+09,1.840776950120925903e-02,6.703495979309082031e-01,-1.043106988072395325e-01,3.067961661145091057e-03,-5.997865200042724609e-01,7.516506314277648926e-02
1.782207022851338148e+09,1.380582712590694427e-02,6.718835830688476562e-01,-9.970875084400177002e-02,3.067961661145091057e-03,-6.028544902801513672e-01,7.516506314277648926e-02
1.782207022861300707e+09,1.227184664458036423e-02,6.734175682067871094e-01,-9.664079546928405762e-02,3.067961661145091057e-03,-6.043884754180908203e-01,7.516506314277648926e-02
1.782207022871624470e+09,6.135923322290182114e-03,6.764855384826660156e-01,-9.664079546928405762e-02,3.067961661145091057e-03,-6.059224009513854980e-01,7.516506314277648926e-02
1.782207022881164312e+09,3.067961661145091057e-03,6.826214790344238281e-01,-9.664079546928405762e-02,3.067961661145091057e-03,-6.059224009513854980e-01,7.516506314277648926e-02
1.782207022891085148e+09,0.000000000000000000e+00,6.887574195861816406e-01,-9.664079546928405762e-02,1.533980830572545528e-03,-6.059224009513854980e-01,7.516506314277648926e-02
1.782207022901232243e+09,-3.067961661145091057e-03,6.948933005332946777e-01,-9.970875084400177002e-02,1.533980830572545528e-03,-6.059224009513854980e-01,7.516506314277648926e-02
1.782207022911244869e+09,-4.601942375302314758e-03,6.994952559471130371e-01,-1.027767136693000793e-01,3.067961661145091057e-03,-6.074563860893249512e-01,7.516506314277648926e-02
1.782207022921198606e+09,-4.601942375302314758e-03,7.025632262229919434e-01,-1.089126393198966980e-01,3.067961661145091057e-03,-6.074563860893249512e-01,7.669904083013534546e-02
1.782207022931376696e+09,-6.135923322290182114e-03,7.071651816368103027e-01,-1.165825426578521729e-01,1.533980830572545528e-03,-6.074563860893249512e-01,7.669904083013534546e-02
1.782207022941275358e+09,-6.135923322290182114e-03,7.133010625839233398e-01,-1.211844831705093384e-01,1.533980830572545528e-03,-6.074563860893249512e-01,7.516506314277648926e-02
1.782207022951476812e+09,-6.135923322290182114e-03,7.209709882736206055e-01,-1.273204088211059570e-01,3.067961661145091057e-03,-6.059224009513854980e-01,7.669904083013534546e-02
1.782207022961306810e+09,-6.135923322290182114e-03,7.301748991012573242e-01,-1.334563344717025757e-01,3.067961661145091057e-03,-6.059224009513854980e-01,7.669904083013534546e-02
1.782207022971206665e+09,-4.601942375302314758e-03,7.393787503242492676e-01,-1.441942006349563599e-01,1.533980830572545528e-03,-6.074563860893249512e-01,7.669904083013534546e-02
1.782207022981204510e+09,-4.601942375302314758e-03,7.455146908760070801e-01,-1.549320667982101440e-01,3.067961661145091057e-03,-6.074563860893249512e-01,7.669904083013534546e-02
1.782207022991236687e+09,-1.533980830572545528e-03,7.516506314277648926e-01,-1.672039031982421875e-01,3.067961661145091057e-03,-6.074563860893249512e-01,7.669904083013534546e-02
1.782207023001187086e+09,0.000000000000000000e+00,7.577865123748779297e-01,-1.779417693614959717e-01,1.533980830572545528e-03,-6.074563860893249512e-01,7.516506314277648926e-02
1.782207023011280060e+09,0.000000000000000000e+00,7.654564380645751953e-01,-1.886796355247497559e-01,3.067961661145091057e-03,-6.074563860893249512e-01,7.363107800483703613e-02
1.782207023021234989e+09,1.533980830572545528e-03,7.746603488922119141e-01,-1.994175016880035400e-01,3.067961661145091057e-03,-6.074563860893249512e-01,7.056311517953872681e-02
1.782207023031327724e+09,3.067961661145091057e-03,7.838642001152038574e-01,-2.101553678512573242e-01,1.533980830572545528e-03,-6.074563860893249512e-01,6.902913749217987061e-02
1.782207023041265249e+09,4.601942375302314758e-03,7.915341258049011230e-01,-2.224272191524505615e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023051271677e+09,6.135923322290182114e-03,7.976700067520141602e-01,-2.346990704536437988e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023061305046e+09,7.669904269278049469e-03,8.053399324417114258e-01,-2.439029514789581299e-01,1.533980830572545528e-03,-6.074563860893249512e-01,6.902913749217987061e-02
1.782207023071311474e+09,9.203884750604629517e-03,8.114758729934692383e-01,-2.531068325042724609e-01,1.533980830572545528e-03,-6.074563860893249512e-01,6.902913749217987061e-02
1.782207023081165791e+09,1.073786616325378418e-02,8.160778284072875977e-01,-2.623107135295867920e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023091362715e+09,1.073786616325378418e-02,8.222137093544006348e-01,-2.730485796928405762e-01,1.533980830572545528e-03,-6.059224009513854980e-01,7.056311517953872681e-02
1.782207023101129770e+09,1.073786616325378418e-02,8.283496499061584473e-01,-2.837864458560943604e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023111237526e+09,1.073786616325378418e-02,8.344855904579162598e-01,-2.929903268814086914e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023121482611e+09,1.073786616325378418e-02,8.375535607337951660e-01,-3.021942377090454102e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023131147623e+09,1.073786616325378418e-02,8.421554565429687500e-01,-3.113981187343597412e-01,1.533980830572545528e-03,-6.059224009513854980e-01,6.902913749217987061e-02
1.782207023141340256e+09,1.227184664458036423e-02,8.452234268188476562e-01,-3.190680146217346191e-01,0.000000000000000000e+00,-6.059224009513854980e-01,7.209710031747817993e-02
1.782207023151329041e+09,1.227184664458036423e-02,8.467574119567871094e-01,-3.282718956470489502e-01,1.533980830572545528e-03,-6.059224009513854980e-01,7.363107800483703613e-02
1.782207023161161661e+09,1.380582712590694427e-02,8.513593673706054688e-01,-3.374757766723632812e-01,1.533980830572545528e-03,-6.059224009513854980e-01,7.363107800483703613e-02
1.782207023171265841e+09,1.380582712590694427e-02,8.559613227844238281e-01,-3.451456725597381592e-01,1.533980830572545528e-03,-6.059224009513854980e-01,7.209710031747817993e-02
1.782207023181140661e+09,1.380582712590694427e-02,8.590292930603027344e-01,-3.512816131114959717e-01,1.533980830572545528e-03,-6.043884754180908203e-01,7.056311517953872681e-02
1.782207023191391468e+09,1.380582712590694427e-02,8.636311888694763184e-01,-3.604854941368103027e-01,1.533980830572545528e-03,-6.043884754180908203e-01,7.056311517953872681e-02
1.782207023201076984e+09,1.380582712590694427e-02,8.666991591453552246e-01,-3.696893751621246338e-01,1.533980830572545528e-03,-6.028544902801513672e-01,7.363107800483703613e-02
1.782207023211135626e+09,1.533980853855609894e-02,8.697671294212341309e-01,-3.773592710494995117e-01,1.533980830572545528e-03,-6.028544902801513672e-01,7.363107800483703613e-02
1.782207023221278667e+09,1.687378995120525360e-02,8.728350996971130371e-01,-3.865631818771362305e-01,1.533980830572545528e-03,-6.013205051422119141e-01,7.516506314277648926e-02
1.782207023231105566e+09,1.687378995120525360e-02,8.728350996971130371e-01,-3.942330777645111084e-01,1.533980830572545528e-03,-5.997865200042724609e-01,7.363107800483703613e-02
1.782207023241374493e+09,1.687378995120525360e-02,8.743690848350524902e-01,-4.019029736518859863e-01,1.533980830572545528e-03,-5.982525348663330078e-01,7.516506314277648926e-02
1.782207023251230717e+09,1.840776950120925903e-02,8.743690848350524902e-01,-4.080389142036437988e-01,1.533980830572545528e-03,-5.967185497283935547e-01,7.363107800483703613e-02
1.782207023261183500e+09,1.840776950120925903e-02,8.743690848350524902e-01,-4.141748249530792236e-01,1.533980830572545528e-03,-5.936505794525146484e-01,7.363107800483703613e-02
1.782207023271142721e+09,1.840776950120925903e-02,8.743690848350524902e-01,-4.187767803668975830e-01,1.533980830572545528e-03,-5.905826091766357422e-01,7.516506314277648926e-02
1.782207023281309128e+09,1.840776950120925903e-02,8.743690848350524902e-01,-4.218447208404541016e-01,1.533980830572545528e-03,-5.890486240386962891e-01,7.516506314277648926e-02
1.782207023291377306e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.264466762542724609e-01,1.533980830572545528e-03,-5.844466686248779297e-01,7.516506314277648926e-02
1.782207023301412821e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.325825870037078857e-01,1.533980830572545528e-03,-5.813787579536437988e-01,7.516506314277648926e-02
1.782207023311276197e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.356505572795867920e-01,1.533980830572545528e-03,-5.767768025398254395e-01,7.516506314277648926e-02
1.782207023321346998e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.387185275554656982e-01,1.533980830572545528e-03,-5.737088322639465332e-01,7.669904083013534546e-02
1.782207023331469297e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.417864680290222168e-01,1.533980830572545528e-03,-5.706408619880676270e-01,7.669904083013534546e-02
1.782207023341219187e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.448544383049011230e-01,1.533980830572545528e-03,-5.660389065742492676e-01,7.669904083013534546e-02
1.782207023351408482e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.494563937187194824e-01,1.533980830572545528e-03,-5.629709362983703613e-01,7.669904083013534546e-02
1.782207023361199141e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.525243341922760010e-01,1.533980830572545528e-03,-5.614370107650756836e-01,7.669904083013534546e-02
1.782207023371146679e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.586602747440338135e-01,1.533980830572545528e-03,-5.583690404891967773e-01,7.823302596807479858e-02
1.782207023381410837e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.647961854934692383e-01,1.533980830572545528e-03,-5.553010702133178711e-01,7.823302596807479858e-02
1.782207023391343117e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.709321260452270508e-01,1.533980830572545528e-03,-5.522330999374389648e-01,7.823302596807479858e-02
1.782207023401280165e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.786020219326019287e-01,1.533980830572545528e-03,-5.491651296615600586e-01,7.823302596807479858e-02
1.782207023411238670e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.847379326820373535e-01,1.533980830572545528e-03,-5.460971593856811523e-01,7.823302596807479858e-02
1.782207023421360970e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.908738732337951660e-01,1.533980830572545528e-03,-5.430291891098022461e-01,7.976700365543365479e-02
1.782207023431360006e+09,2.147573232650756836e-02,8.759030699729919434e-01,-4.985437691211700439e-01,1.533980830572545528e-03,-5.399612784385681152e-01,7.976700365543365479e-02
1.782207023441386461e+09,2.147573232650756836e-02,8.759030699729919434e-01,-5.031456947326660156e-01,1.533980830572545528e-03,-5.368933081626892090e-01,7.976700365543365479e-02
1.782207023451130629e+09,2.147573232650756836e-02,8.759030699729919434e-01,-5.108156204223632812e-01,1.533980830572545528e-03,-5.322913527488708496e-01,7.976700365543365479e-02
1.782207023461219311e+09,2.147573232650756836e-02,8.759030699729919434e-01,-5.138835906982421875e-01,1.533980830572545528e-03,-5.292233824729919434e-01,7.976700365543365479e-02
1.782207023471183777e+09,2.147573232650756836e-02,8.743690848350524902e-01,-5.200195312500000000e-01,1.533980830572545528e-03,-5.246214270591735840e-01,7.976700365543365479e-02
1.782207023481249332e+09,2.147573232650756836e-02,8.743690848350524902e-01,-5.246214270591735840e-01,1.533980830572545528e-03,-5.215534567832946777e-01,7.976700365543365479e-02
1.782207023491202593e+09,2.147573232650756836e-02,8.743690848350524902e-01,-5.292233824729919434e-01,1.533980830572545528e-03,-5.169515609741210938e-01,7.976700365543365479e-02
1.782207023501152754e+09,2.147573232650756836e-02,8.743690848350524902e-01,-5.322913527488708496e-01,1.533980830572545528e-03,-5.138835906982421875e-01,7.976700365543365479e-02
1.782207023511176348e+09,2.300971187651157379e-02,8.743690848350524902e-01,-5.368933081626892090e-01,1.533980830572545528e-03,-5.108156204223632812e-01,7.976700365543365479e-02
1.782207023521166801e+09,2.300971187651157379e-02,8.743690848350524902e-01,-5.399612784385681152e-01,1.533980830572545528e-03,-5.092816352844238281e-01,7.823302596807479858e-02
1.782207023531205416e+09,2.300971187651157379e-02,8.743690848350524902e-01,-5.430291891098022461e-01,1.533980830572545528e-03,-5.062136650085449219e-01,7.516506314277648926e-02
1.782207023541657686e+09,2.300971187651157379e-02,8.743690848350524902e-01,-5.445631742477416992e-01,1.533980830572545528e-03,-5.062136650085449219e-01,7.516506314277648926e-02
1.782207023551126957e+09,2.607767470180988312e-02,8.743690848350524902e-01,-5.460971593856811523e-01,1.533980830572545528e-03,-5.046796798706054688e-01,7.669904083013534546e-02
1.782207023561220646e+09,2.607767470180988312e-02,8.743690848350524902e-01,-5.460971593856811523e-01,1.533980830572545528e-03,-5.046796798706054688e-01,7.516506314277648926e-02
1.782207023572038889e+09,2.607767470180988312e-02,8.743690848350524902e-01,-5.445631742477416992e-01,1.533980830572545528e-03,-5.046796798706054688e-01,7.516506314277648926e-02
1.782207023581228018e+09,2.607767470180988312e-02,8.759030699729919434e-01,-5.430291891098022461e-01,1.533980830572545528e-03,-5.062136650085449219e-01,7.363107800483703613e-02
1.782207023591292381e+09,2.607767470180988312e-02,8.759030699729919434e-01,-5.399612784385681152e-01,1.533980830572545528e-03,-5.077476501464843750e-01,7.363107800483703613e-02
1.782207023601462364e+09,2.607767470180988312e-02,8.759030699729919434e-01,-5.353593230247497559e-01,1.533980830572545528e-03,-5.092816352844238281e-01,7.363107800483703613e-02
1.782207023611262798e+09,2.607767470180988312e-02,8.759030699729919434e-01,-5.307573676109313965e-01,1.533980830572545528e-03,-5.108156204223632812e-01,7.363107800483703613e-02
1.782207023621533394e+09,2.607767470180988312e-02,8.759030699729919434e-01,-5.261554121971130371e-01,1.533980830572545528e-03,-5.123496055603027344e-01,7.363107800483703613e-02
1.782207023631544352e+09,2.607767470180988312e-02,8.743690848350524902e-01,-5.200195312500000000e-01,1.533980830572545528e-03,-5.138835906982421875e-01,7.363107800483703613e-02
1.782207023641240597e+09,2.607767470180988312e-02,8.759030699729919434e-01,-5.123496055603027344e-01,1.533980830572545528e-03,-5.154175758361816406e-01,7.363107800483703613e-02
1.782207023651331425e+09,2.300971187651157379e-02,8.743690848350524902e-01,-5.062136650085449219e-01,1.533980830572545528e-03,-5.169515609741210938e-01,7.516506314277648926e-02
1.782207023661239147e+09,2.300971187651157379e-02,8.743690848350524902e-01,-4.970097839832305908e-01,1.533980830572545528e-03,-5.200195312500000000e-01,7.823302596807479858e-02
1.782207023671707869e+09,2.147573232650756836e-02,8.743690848350524902e-01,-4.878059029579162598e-01,1.533980830572545528e-03,-5.230874419212341309e-01,7.823302596807479858e-02
1.782207023681177855e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.786020219326019287e-01,1.533980830572545528e-03,-5.276893973350524902e-01,7.823302596807479858e-02
1.782207023691084623e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.693981409072875977e-01,1.533980830572545528e-03,-5.322913527488708496e-01,7.823302596807479858e-02
1.782207023701218605e+09,1.994175091385841370e-02,8.743690848350524902e-01,-4.601942598819732666e-01,1.533980830572545528e-03,-5.368933081626892090e-01,7.976700365543365479e-02
